RespondentID,Sex,age,age_group,max_educert,qualification_tier,currentempstatus,occupation_cj,is_underemployed
114358711725.0,Male,31.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Craft and Related Trades Workers,1
114358716455.0,Female,29.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Managers,0
114375616795.0,Male,34.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Managers,0
114371404221.0,Female,31.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Service and Sales Workers,1
114371482167.0,Female,29.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371466605.0,Female,36.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Clerical Support Workers,1
114371497460.0,Female,30.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114371437543.0,Male,30.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (contract),Managers,0
114370426827.0,Male,36.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Armed forces/uniform,1
114371463509.0,Male,28.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Service and Sales Workers,1
114371475721.0,Female,31.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114358856161.0,Male,38.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114347933974.0,Female,29.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (contract),Professional,0
114371497967.0,Male,24.0,23-26,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Elementary Occupations,1
114328480972.0,Male,27.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Clerical Support Workers,1
114326259742.0,Female,27.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (contract),Technician and Associate Professionals,0
114369668381.0,Female,35.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (contract),Elementary Occupations,1
114371471626.0,Female,33.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Clerical Support Workers,1
114371453760.0,Female,32.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Managers,0
114371421452.0,Female,36.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Managers,0
114371471220.0,Female,41.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Managers,0
114347701556.0,Female,26.0,23-26,Diploma/ certificates or equivalent,Diploma,Working full-time (contract),Plant and Machine Operators and Assemblers,1
114371453032.0,Female,27.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (contract),Professional,0
114371470864.0,Male,28.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114371476374.0,Female,32.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Clerical Support Workers,1
114371466836.0,Female,29.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114371337813.0,Male,34.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Managers,0
114371330152.0,Female,34.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Clerical Support Workers,1
114371493323.0,Male,35.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Service and Sales Workers,1
114371453182.0,Female,29.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114371468742.0,Female,30.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Managers,0
114370310243.0,Female,33.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114371479507.0,Male,30.0,27-31,Diploma/ certificates or equivalent,Diploma,Working part-time (contract),Service and Sales Workers,1
114348490047.0,Male,35.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Clerical Support Workers,1
114371502913.0,Female,24.0,23-26,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Managers,0
114371474892.0,Female,26.0,23-26,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114371425582.0,Female,31.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Managers,0
114371467956.0,Male,36.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),"Skilled Agriculture, Forestry, Livestock and Fishery Workers",1
114371326885.0,Male,29.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Elementary Occupations,1
114371535926.0,Female,37.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Service and Sales Workers,1
114371461366.0,Female,27.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Managers,0
114371409096.0,Female,40.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371444929.0,Female,43.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371480217.0,Male,33.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (contract),Professional,0
114371366678.0,Female,28.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114347718160.0,Female,28.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371475157.0,Female,26.0,23-26,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (contract),Professional,0
114371922263.0,Female,37.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371446629.0,Male,34.0,32-44,Diploma/ certificates or equivalent,Diploma,Working part-time (permanent),Technician and Associate Professionals,0
114361015121.0,Male,29.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371601933.0,Female,26.0,23-26,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Clerical Support Workers,1
114347724588.0,Male,26.0,23-26,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114358888791.0,Female,28.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371477664.0,Female,24.0,23-26,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (contract),Elementary Occupations,1
114371494125.0,Female,35.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371492075.0,Female,27.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371506262.0,Female,34.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114371310690.0,Male,33.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114369781306.0,Male,36.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Managers,0
114371473783.0,Female,29.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114347613432.0,Female,28.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Managers,0
114371396419.0,Female,34.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114376474830.0,Male,36.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Elementary Occupations,1
114369635594.0,Female,36.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (contract),Professional,0
114347721003.0,Female,29.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114371383976.0,Female,33.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114371473698.0,Female,38.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371461526.0,Female,37.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Managers,0
114371460579.0,Male,36.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Armed forces/uniform,1
114371328257.0,Male,33.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Craft and Related Trades Workers,1
114347727480.0,Female,29.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Clerical Support Workers,1
114371503699.0,Female,36.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Managers,0
114371469064.0,Female,27.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114371405742.0,Female,37.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114348898134.0,Female,26.0,23-26,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114347725737.0,Female,27.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114371470877.0,Female,29.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (contract),Professional,0
114370367618.0,Male,34.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114371419390.0,Female,34.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114371460325.0,Female,25.0,23-26,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (contract),Technician and Associate Professionals,0
114371352703.0,Female,33.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Managers,0
114371494158.0,Male,23.0,23-26,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Service and Sales Workers,1
114347721617.0,Male,26.0,23-26,Diploma/ certificates or equivalent,Diploma,Working part-time (permanent),Professional,0
114371863082.0,Male,33.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371477395.0,Female,36.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371422019.0,Female,28.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114375874783.0,Male,37.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Managers,0
114371459255.0,Female,29.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Clerical Support Workers,1
114371469834.0,Female,37.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371465604.0,Female,23.0,23-26,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114371646193.0,Male,24.0,23-26,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (contract),Technician and Associate Professionals,0
114371459888.0,Female,35.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Service and Sales Workers,1
114371442390.0,Male,28.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Managers,0
114376502669.0,Female,37.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114358764238.0,Male,29.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114350651468.0,Female,36.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371511418.0,Female,23.0,23-26,Diploma/ certificates or equivalent,Diploma,Working full-time (contract),Professional,0
114358707947.0,Male,27.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Elementary Occupations,1
114375826426.0,Female,38.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114353016178.0,Female,27.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working part-time (permanent),Professional,0
114371469361.0,Female,28.0,27-31,Diploma/ certificates or equivalent,Diploma,Working part-time (contract),Craft and Related Trades Workers,1
114371454316.0,Male,29.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114371640797.0,Female,30.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Managers,0
114347276268.0,Male,33.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371465225.0,Female,30.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Service and Sales Workers,1
114347719807.0,Female,26.0,23-26,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Elementary Occupations,1
114371783951.0,Female,33.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Managers,0
114358892415.0,Female,26.0,23-26,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Clerical Support Workers,1
114371505943.0,Male,32.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114371414645.0,Male,28.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114369633170.0,Female,34.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114371483024.0,Female,23.0,23-26,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114371470898.0,Female,32.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114348707154.0,Female,36.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Elementary Occupations,1
114371434298.0,Male,36.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114371447065.0,Female,34.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114371460489.0,Male,33.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Armed forces/uniform,1
114369676229.0,Male,34.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (contract),Professional,0
114371461933.0,Female,35.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114346839740.0,Female,27.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Managers,0
114358729525.0,Female,28.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Elementary Occupations,1
114373513920.0,Male,33.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371463925.0,Female,35.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Managers,0
114359520337.0,Male,28.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Armed forces/uniform,1
114358847379.0,Male,29.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Clerical Support Workers,1
114371464046.0,Female,36.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114377629557.0,Female,35.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114371523078.0,Female,36.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114375652727.0,Female,36.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Elementary Occupations,1
114371504601.0,Male,39.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114369676400.0,Male,33.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114371489928.0,Female,30.0,27-31,Diploma/ certificates or equivalent,Diploma,Working part-time (contract),Elementary Occupations,1
114347701406.0,Female,28.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114371469859.0,Female,41.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Clerical Support Workers,1
114371654742.0,Female,29.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114348569741.0,Female,36.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Clerical Support Workers,1
114372213995.0,Female,34.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working part-time (permanent),Service and Sales Workers,1
114371468027.0,Female,37.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Managers,0
114375634529.0,Male,36.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114358716650.0,Female,28.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (contract),Professional,0
114358736702.0,Female,30.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114369607768.0,Male,33.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114371517203.0,Female,31.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (contract),Managers,0
114370740878.0,Female,34.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Clerical Support Workers,1
114371300238.0,Male,23.0,23-26,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Armed forces/uniform,1
114371470682.0,Female,37.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114347708083.0,Female,27.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114371486750.0,Female,37.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Managers,0
114371467779.0,Female,32.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Clerical Support Workers,1
114371480007.0,Female,27.0,27-31,Diploma/ certificates or equivalent,Diploma,Working part-time (contract),Technician and Associate Professionals,0
114371479123.0,Female,27.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Managers,0
114347721083.0,Female,27.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Clerical Support Workers,1
114347870460.0,Female,26.0,23-26,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Managers,0
114371474005.0,Female,27.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (contract),Service and Sales Workers,1
114371467664.0,Female,28.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Service and Sales Workers,1
114371496775.0,Male,38.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Clerical Support Workers,1
114347715771.0,Female,33.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Clerical Support Workers,1
114371442145.0,Male,27.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Managers,0
114371467001.0,Female,36.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114370305196.0,Male,35.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114369721184.0,Female,35.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114369976256.0,Female,34.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114369899902.0,Female,33.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Clerical Support Workers,1
114359360955.0,Female,27.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working part-time (contract),Managers,0
114371459485.0,Female,35.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Service and Sales Workers,1
114371470725.0,Female,30.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Clerical Support Workers,1
114371455344.0,Female,32.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114369890648.0,Female,34.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (contract),Managers,0
114371374481.0,Female,27.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114371360532.0,Male,26.0,23-26,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Managers,0
114371480534.0,Female,33.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Managers,0
114371445652.0,Male,31.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Plant and Machine Operators and Assemblers,1
114359236159.0,Female,28.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (contract),Professional,0
114371326559.0,Male,37.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Service and Sales Workers,1
114369591488.0,Male,35.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114358703680.0,Female,26.0,23-26,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114370714593.0,Female,35.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371436161.0,Male,35.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),"Skilled Agriculture, Forestry, Livestock and Fishery Workers",1
114371397976.0,Male,33.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Clerical Support Workers,1
114375636448.0,Male,36.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371507557.0,Male,42.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Managers,0
114346980045.0,Female,23.0,23-26,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Service and Sales Workers,1
114370971534.0,Female,34.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114360530772.0,Female,27.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working part-time (contract),Managers,0
114347836218.0,Female,27.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114372860301.0,Female,39.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Clerical Support Workers,1
114371444938.0,Female,27.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Managers,0
114374723433.0,Female,28.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Managers,0
114371415429.0,Female,28.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Clerical Support Workers,1
114349629270.0,Female,35.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Armed forces/uniform,1
114370360731.0,Female,37.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114371492217.0,Male,32.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Service and Sales Workers,1
114347710964.0,Female,30.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (contract),Professional,0
114358909662.0,Male,30.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371483647.0,Male,36.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Armed forces/uniform,1
114347767644.0,Female,27.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114371457760.0,Male,25.0,23-26,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Managers,0
114371428787.0,Male,29.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Elementary Occupations,1
114371474129.0,Male,28.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Managers,0
114371482753.0,Female,43.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371556906.0,Female,27.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (contract),Service and Sales Workers,1
114352808897.0,Male,41.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371446111.0,Male,38.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114348455167.0,Female,36.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Clerical Support Workers,1
114371480660.0,Female,29.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Clerical Support Workers,1
114371440756.0,Female,32.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Technician and Associate Professionals,0
114353091722.0,Female,37.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371453299.0,Male,27.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371473159.0,Female,34.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Managers,0
114371456699.0,Female,31.0,27-31,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Service and Sales Workers,1
114347814383.0,Female,26.0,23-26,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Service and Sales Workers,1
114371458980.0,Male,37.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Managers,0
114371441357.0,Female,23.0,23-26,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Armed forces/uniform,1
114369586684.0,Female,34.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (permanent),Professional,0
114371489179.0,Female,33.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Professional,0
114371381806.0,Male,35.0,32-44,Diploma/ certificates or equivalent,Diploma,Working full-time (contract),Plant and Machine Operators and Assemblers,1
114382674945.0,Female,34.0,32-44,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working full-time (permanent),Technician and Associate Professionals,0
114372930374.0,Female,29.0,27-31,Bachelor's degree/ advanced diploma or equivalent,Bachelor's Degree,Working part-time (permanent),"Skilled Agriculture, Forestry, Livestock and Fishery Workers",1
